part_date,customer_id,customer_group_by_age,transaction_amount,most_exp_article_id,number_of_articles,number_of_product_groups
2019-12,01f264a853fd7a4d055ae369f712fde433b7353987800fff38518094ceb465c1,A,0.02540677966101694700,0682236009,1,1
2019-12,01f4206190d208e8c27272a1be22ab728bb134f773ca5258935208a1ec5c2f0d,S,0.05244067796610169340,0436083002,7,4
2019-12,01f8fded2e98765573337e05cce7d42ed3b0c0a46be1f2c4e9b128c56ad66454,A,0.03388135593220338600,0789023001,1,1
2019-12,01fe4b36e85cc9911252fd5216a50d9be1223bcb6d91449a219ce82cb61e077e,A,0.29228813559322034900,0769070001,5,3
2019-12,02039a1027f153033bc96e62d8f80e254736c6b74785d945e735a72049fdc325,A,0.38118644067796606200,0684008006,10,4
2019-12,0217f4bb311bfd94da98270504abb041f71c66afa59498fc144d7dbb479644c4,A,0.10672881355932203000,0568597006,3,2
2019-12,021f4e1ac2616d6305bd318146f9aa481cc7bb2333e9501edef6118633712707,A,0.14393220338983049700,0851142001,8,3
2019-12,021fbfb42aff225fe2db2ddee4d9ca6ca4558604f0808cb93d589faf477f7806,A,0.24059322033898305400,0787884003,5,4
2019-12,022a16e32d2d6f83a22aabf4bae04d90946098ce03c62f4c17200b6fa8338083,A,0.11013559322033898500,0708138009,2,2
2019-12,022a46128f5811779fd8288f61e3d295e01353e12c5bfb4021659793afdc7b14,A,0.03047457627118644100,0750397014,2,1
2019-12,022b99d4d7ecc9e5f1299d3d46a2f5c832ba0989d7ee67fd227e7833e8a4f4a4,A,0.05928813559322033300,0789326001,2,2
2019-12,024ce0d8ed45d2222d31f2953a04b549a540c7d3b3e0c761177f872336778aeb,S,0.02369491525423728800,0684272001,2,1
2019-12,0250f31802d0c9f8d11be789823b3ffa728a0df22c604846ef80e3c28eb48880,A,0.22530508474576269000,0606696001,7,2
2019-12,025c129824c831537acf91770679b8a682972e5b2b2741bfb1e16a370cbca447,A,0.19310169491525423300,0831686001,7,4
2019-12,025f7439be2af7ba9902fb5e0a1987ce21a38db80986b8d35f35f52b12d6af8e,S,0.06527118644067796800,0745232001,4,3
2019-12,0266ee0da3d67171ba44fe35cfd13696e177287b90fe55c7ee36a141a447dd44,A,0.20835593220338980800,0839332001,7,2
2019-12,026e21734ea9344458348e28af1956df8c712f8adb7054e2de3a5fd2ce629d28,A,0.06947457627118644000,0821012001,1,1
2019-12,02710b33880e4474d9dcd0c61dd848da5c8238a435e1494eae3e7f39116b96e1,A,0.05083050847457626400,0810592002,1,1
2019-12,0274e757cd770c98113d22951237e9dd035fa27567c5d521987222af2e0f9592,A,0.05791525423728813100,0784972004,3,2
2019-12,0284ff631c7cd12a725a3dbec4e058e93b742b06de5639eaa3441fe2f76a1f7a,S,0.01184745762711864600,0841668001,1,1
2019-12,0291f10b887645905b13cc0dce25aaaa827ed93d8c36ccbcc318fe4b91acf592,A,0.01693220338983050800,0768927001,1,1
2019-12,029d7fe2e43111ebb6e2d944ca499d2a5108d165a6a2973eb393ae41cfe98fa4,A,0.35240677966101696700,0814620001,8,2
2019-12,02b8f79b522ae6e54183c0ddd06b4cf97394fd63658b502d8abfa57165c2aa9e,A,0.03430508474576271000,0852940001,1,1
2019-12,02c4e8d28c6ec278489007fced1b62a3b4a043d9d438a28570e2a56770007dbd,A,0.00167796610169491500,0757904016,1,1
2019-12,02d271cfdc40984ed992981e4efccb5f7e3441762506dfce7d4ff3c8a9fd03c6,A,0.10544067796610169400,0800304001,5,3
2019-12,02e56adc1606212412f1e68b62a7f5ce014ab6453beac9df4a8ed6558b67966a,S,0.07620338983050846900,0802779001,4,3
2019-12,02e731c1f4fe0ff8d75da6d7c0151b28cebea7eaff8cac72c6e78ef0afc90316,A,0.46927118644067797400,0819231003,13,5
2019-12,02ec8040062bf234ce35f3a917f1c9e59e967fb15d1c6dad52f94f6c10cf1200,A,0.05183050847457627000,0730683019,2,2
2019-12,02f802bc485359c6bfba5f3ad7b31b79390ee55b953689cad93bf47e4ad6a8e4,A,0.03001694915254237100,0618800001,2,2
2019-12,03192b216dfac08c20721c3b2109102a90e357ce6f9a43090932c64bb7a74cc0,S,0.07789830508474576380,0721266003,4,1
2019-12,031a5543bf724f2bb57b5defe0bbda9cc52a3a90cac554b95ee106a9ab3a319d,A,0.11181355932203390800,0732842001,3,3
2019-12,031ae64984e2c8dd2d2484c3bd7d4687a652cf0505e7ccec4e62743b0f2733f5,A,1.00210169491525424000,0650614003,36,6
2019-12,03274f843af18a6613fde5eab5925c7a2e94fd5b3cb6cb9f9da6499126ee1427,A,0.02032203389830508600,0736049001,1,1
2019-12,0333ca5924fc6c29527fdbbd5bf039e96a60ab43f84a2b3e16c43a832e416da0,A,0.08469491525423728600,0730687007,3,3
2019-12,033528a8616863a07bb2d7dc7e4e46392f8b079b3cebac79a43c9a450901c7c0,A,0.15245762711864406700,0839074001,6,3
2019-12,034cb343690be492b3a20c26f805d785a2c0035b2a00696b536fd1a44948d75b,A,0.09772881355932203200,0783244002,4,3
2019-12,03728f1619b1b06b9ed9101b74bd6fbca929170e19a4d98566775c38b37890cd,A,0.09174576271186440500,0829200003,7,3
2019-12,0379fc8b82b09ac0322706edc6d647ef0dcb3c6a734cbe0d48b44d61ef875e9c,A,0.11854237288135591700,0754244003,6,2
2019-12,037b7f16b940aaebaafd0eb547cd7b5fcbf4e2bc6247597909ae5d68522633d8,A,0.03386440677966101800,0417951001,3,1
2019-12,037c83300fedcb94e18003f314d9f9e57df3a67a6413e0f997fd25211be2fc73,A,0.03430508474576271000,0783732003,1,1
2019-12,037ebdffdf41e9f1984f0e553529092aef77fc695b8f94c94feb580e4fb81db5,A,0.20838983050847457700,0821031002,5,2
2019-12,038ce2580324d7d0cc6323998060641e4495189d95ead9b5ede4e25f65cf37e1,A,0.02710169491525423600,0854365001,1,1
2019-12,03900af2a13c6e67e8aebde25ffd1b0e3e9c5824bd77f1b7498b5e069eea7dd9,A,0.01269491525423728900,0337777001,1,1
2019-12,03950a8aeed58a29a1133584c6bf329e9aa098d1a2c050e0cb06488d19286925,S,0.04574576271186440000,0751214002,1,1
2019-12,03974a55e1922690f2e98708d0304b440d22abc0e829d4b2397fa063799d5adf,S,0.01354237288135593100,0752000008,1,1
2019-12,039a1506ad07d8490a5a45e00691d98f8b6cdf336411ac0a476c94906ef1d0c5,A,0.03388135593220338600,0819139001,1,1
2019-12,03a0bf5e54ae502cf9d0969a3cafb8199e9adeb1d5fb4897f9f97a43117dfe26,A,0.06776271186440677200,0823317005,2,2
2019-12,03a3ae048aa6d201b46b87f931c8e3b172be6a85800f301155c5f1d90eb08f5a,A,0.08976271186440677030,0721268001,4,2
2019-12,03a949ce486d4e438082efce696c105cb1b0b72e896441d97e89398d53fbf38c,A,0.24211864406779660700,0806261002,16,5
2019-12,03b64690809a204c54b03ce36e6ebfe0e665a40938a3752844b3f61018b95a89,A,0.05079661016949152200,0713380019,3,2
2019-12,03bb9c9a338b3b75ea3e75ab36b1e4b66713902bc093e18604ab31ffcf9adf1d,S,0.12025423728813558100,0738943004,5,4
2019-12,03d3b42474c98b321a9e0c1d25d565913108781f0e6e20e5eb8ff974ed35620d,R,0.20332203389830507400,0821673001,4,3
2019-12,03fc92c3ccb9291565fa72cf71e5fa150c8c0b13b27b0567b85c81709f7134d2,A,0.06944067796610169000,0830365001,3,2
2019-12,03fede0723301e15a04c4f1494f0bf20092b7889add4379b6c8a71120c1cf757,A,0.07079661016949152800,0793385005,3,1
2019-12,0410d2b6f604503434b33b36f6ef2e3bb37dfc6c27f42b87661922deded29bd2,A,0.06825423728813558700,0787185001,3,2
2019-12,0419ad3c97c1fd0535f52b31a94a18b55001179e4a833b59a3079d385c5b789d,A,0.04235593220338982500,0763708009,1,1
2019-12,044556ec1b72515be5ce67815f99e298e9b9177f11ccc9103db265f30ecccff9,A,0.06776271186440677200,0399136061,2,1
2019-12,0464d70d1deaf111ca63a1222d4b661ed0009965c22ee20e1678727d22accb35,A,0.01523728813559322000,0790644001,1,1
2019-12,046ab237fe74b098a26d943605ebc9ec5133dd9cf63c7fb96d3f82aae5b210c7,A,0.03388135593220338600,0562245084,1,1
2019-12,046f0c6b1c3b206169ca6c18220e1fd9fdac83ae4b49fc5cbabfc1345ffa3e5c,A,0.11128813559322033100,0738943004,4,2
2019-12,047efca120963de0990446bedc51901e275281e0e698f6e423d8f96861e83efc,A,0.23720338983050847200,0849572003,5,2
2019-12,047f76e1823871e04a3280aff6557d7fb319fb7530c4983efce46260348d0429,A,0.02286440677966101700,0795243002,1,1
2019-12,048630061bed06e45bf98f47b9e0f6ed6f75eaa4ac5700c25fcf0aa6df77bde4,A,0.15245762711864405200,0822180003,5,2
2019-12,0496b0e06e46dc81bcb01967fab543225509efa8445adf5bb2a189be1f3f27bd,A,0.07625423728813559000,0774007001,1,1
2019-12,04a06199f22801af652b4c68bf371a5138faf8d93dd77ebea32fdf70f9537c4e,A,0.15213559322033896600,0685814003,6,3
2019-12,04b42b74328127ac5d91ddc0476754221bbc27ff686946bf1a8dfe8a7383e1f3,A,0.27138983050847456500,0783647001,8,6
2019-12,04c9620e5fdd8a938c52c8ab06287f2216fff71a3d2481a40a7e7e984b091b86,A,0.01693220338983050800,0751542003,1,1
2019-12,04fa65ccfe54a0dbc09d1b1e5851d003de933e1c8e0b30e47af20ae64a55a711,S,0.02735593220338982700,0804661001,6,1
2019-12,051380abf13a52cb34806d95fc3b0cdde997c9dbb7512a873b514114ab44c69d,A,0.05083050847457626400,0779782001,1,1
2019-12,051e58044ce9b0a2c8512d89a98183cb20d8f0e70354d174fe641d8b6dffe2f3,A,0.04557627118644067600,0793108001,3,3
2019-12,053317672021188aebcbf73a6368930569b03d6ddd2a5ff51b704aaddb3fb370,A,0.27110169491525424200,0795045001,5,1
2019-12,05385b367809569da7d66257e70d038f9f7d36f68e58e339c07fc27dfa1a3ae4,A,0.01015254237288135700,0399256002,1,1
2019-12,0546314b95c13a506ad7515f3c735b648fdf0bb01b04dfbeaef46d433c9bc06f,A,0.06100000000000000600,0811229001,1,1
2019-12,054ee5da25254d8b0b03b5192317589e75e1f7952f0d1b664b1ce6e3d282799f,S,0.03388135593220338600,0826492006,1,1
2019-12,0552253be0cd4cd294347fef00767f622557b9d091fdeda61169c0d8ce79d397,A,0.07789830508474576800,0562245062,4,1
2019-12,055950f491721a5406c9216e9aa85dc9460025d6b7d0cccfcbbafd6e3b669dd7,A,0.01352542372881356000,0743049002,2,1
2019-12,0561c49b2f5a377fba48136799040ec032ac9d1e8546ef8f91961a11f7f9813d,S,0.33650847457627116100,0852940001,11,4
2019-12,05740cd1ba2763b40cfa3c52aa6c709b374d69263940b1dc22b20a455a137c7c,A,0.03894915254237287800,0507910001,2,1
2019-12,05742658a598a63cbb8c531b536b54f3bba6922b447827f2efe23941354f4e63,A,0.12874576271186439600,0785060001,4,2
2019-12,057ec5f3f1977db05f1f959d4122827359ad68a7988e172bbe69b91c8f9501bc,A,0.02540677966101694700,0547780001,1,1
2019-12,0593a14a586d5f0708ebfa55638156d1bedcd890ebeff33762d9a771813b974a,S,0.04911864406779661300,0817047001,2,2
2019-12,05b483f1d79e4953d78417c192cd53ba061a46a071eb3691fcb1a7f7fe5ea3ae,R,0.03928813559322034600,0793356001,2,2
2019-12,05c7771c60c2219e648af7bb6de1c0f4448f3192590dfd80969ba95fbb890def,A,0.48035593220338982600,0825743001,9,4
2019-12,05cf3c04a3bbdec9eccb2b787557d1a513854cc0a5de3742f191b34d95fa4f82,A,0.21347457627118641000,0828465001,5,2
2019-12,060b6a478ca8239cf82df546382fdf65aeab61ff4c278e83c4d881b8888e38ce,A,0.08733898305084745710,0816587012,7,3
2019-12,060b8df9035017bd98baa4075f4deb05440a3a70f6eb8a45d7109fbd31e7b433,A,0.16094915254237287900,0804190002,4,1
2019-12,062c3b9d1fc6bab4bb7829592fb4561f9d4a6aa0d5144482ec063f9b6d5cd38d,A,0.19308474576271185900,0784972002,8,3
2019-12,06395636193706e63b6735aee4d57e0368d5ccbe60acc2c1aae752ac54606dc9,A,0.23525423728813557830,0829078001,10,4
2019-12,0642b6e742869a1a5c9003304996e84fcb8a357a9aba809bfa112df0e87e5312,A,0.02286440677966101700,0789772001,1,1
2019-12,0644e665e926dd9a8326ad20ed6b5650e989ef884df11001296fb5ba1c1c051c,A,0.04235593220338982500,0649397016,1,1
2019-12,0647f5c57b18a39dd5ddd805549bfb6f51aed234bd6dc9670dd4b52b031d0961,A,0.57598305084745756200,0787237005,17,2
2019-12,0652af35fb8a91fc1e257febfb8046ade896a16572fc73d72599e6099cc6b8d8,S,0.13550847457627117400,0792058002,5,2
2019-12,06663dca9683cde0af30cb3237bf14820ed718d995f08d02fe6b22090cc7b71e,S,0.08040677966101695700,0808563002,6,2
2019-12,066ddc1279a08de3644a79e1f3c17409dc0e44e147ed9a02b68d444a5fb6f28b,A,0.00676271186440678000,0701057007,1,1
2019-12,0681a3d476830ca659b9673e6f0c1bf74de7a4bd8dab1af1e9678bccdd5f8934,S,0.09652542372881355300,0801241002,5,1
2019-12,0699cb255e5bbeb84f4f9c4e417dde0a07c94a519e8bf7aa17a16b5ddf7e635f,A,0.03923728813559322300,0739348005,3,2
2019-12,069e5e4f2b933020fb75f344bb38340ad0efe90484d6470681666d09a21730cf,A,0.03386440677966102000,0158340001,3,2
2019-12,06bb0be437787ed5a6543af8a4e949c043866a34e86c830eacbadf820b6b597c,A,0.08472881355932205000,0833776002,1,1
2019-12,06e00fb0168bc88715b14e2df68df1536fac8ebed0f5b9200ea0e205c9bdd109,A,0.03049152542372881000,0826492007,1,1
2019-12,06ece326eb806f75bdefa8655e2ff0d3c2861c6675864fbf708d086a51f795f9,A,0.04527118644067796500,0706459002,2,2
2019-12,06f441c378638aa0a8c25329c29d726ac0d16e23fec7d4b77a88c8d7509f0e2f,S,0.06776271186440677200,0809025003,2,1
2019-12,071b34c6008c73f1618b97280c3ad5c340cb24fbf31df737528890064dc8345b,A,0.18637288135593219600,0865434001,4,1
2019-12,071c51390c1831d6e1af0fb7b4492628b672b4bb752a64bcfb34630271b98b78,A,0.19483050847457625400,0760214004,5,2
2019-12,074ff411a5b03f1c96bd8b8a65c4da76919ec401c22523182e5ce59f5a2ff023,A,0.25918644067796610400,0783244005,8,1
2019-12,07574b8780e92ec77a5be84eb5ce76475996b17099d9ae2dcea67ead66f7129b,A,0.08471186440677965000,0854576001,2,1
2019-12,0758dc93637c0b630abb770b25ed029e5da4b8fe545ce2306bfbc73188422847,S,0.04113559322033898100,0762212002,3,2
2019-12,075a9f6a57df50a3d1136b768fd8220aaea504056244b493e1eba67c2cd58cbf,S,0.09313559322033897900,0803468002,5,3
2019-12,076e7b59acf3fd7705ee2b1fa590d6cb0474ed9ba84e33c2a0af88e25957647c,A,0.09825423728813558100,0786101002,3,2
2019-12,0796b18bdde726327ba84dc5306b2e7f3b26d8390efd4c1672ee25197af8c399,A,0.08705084745762711700,0805406004,3,2
2019-12,07aa4c8a0de45003ac41f364c55dc1132a5681ecedc87c558c7d97e545713bb3,A,0.03388135593220338600,0735840017,1,1
2019-12,07b247241d36f7d1aafe66d7606f013cbc62e6844d0adbcfca58e0d1ea065ad8,A,0.08471186440677965000,0805095001,2,1
2019-12,07cbb1002d57c45f55ad6a97807b2ad9fe514fd6102555aa4ec265c196718565,A,0.03388135593220338600,0714807004,1,1
2019-12,07df54e1ba3e6bf6eb1347de1f907b093faaece557f41beafbaf31d319a70711,S,0.16086440677966101300,0487722001,9,3
2019-12,081165915d38e89e4714d9b00513267cd77db599fc4e086a6c848629e6062919,A,0.09564406779661017500,0537895002,7,2
2019-12,081840cbb6eab04bfd916914a722ba303b387962500d1e9f437f4cfdf7dcc4fa,A,0.30500000000000001800,0805473002,5,3
2019-12,0818c38a66e29dd3d7f2dff0e0bfb6ff8323b95047cb21c8264041ed8b38fae8,A,0.10667796610169491900,0812807002,6,2
2019-12,08348a71b294db52a85d3c735b974441d8cff3edc024ad48c6319b8367f48c71,R,0.08472881355932205000,0699623006,1,1
2019-12,08381eb45da95d5469865610b11ad2734be4e3d8c0f3dc11b59ad62a66d5be75,A,0.01693220338983050800,0752744001,1,1
2019-12,085f032e71ee6222ee04c36925813733e99ce73236bbcd88c3c3ec1ebb677616,S,0.00676271186440678000,0564786001,1,1
2019-12,08771271ccf7a3ea0eb1a7ff290eb6e4195401e0f6a47f4d86fb85d65bbfd8b0,A,0.08127118644067796100,0564358052,5,4
2019-12,087759bfbdd6a0efbba601201fafc0b9bbaf83337ff39383aabab59f666b3911,A,0.11379661016949152800,0622955001,6,3
2019-12,087acce4bbdff11be97025ab0de789788c638f0264b5cb8e0e4d974324b5f913,A,0.05250847457627118800,0763280003,2,1
2019-12,089dd449832b99e3767e1e3410431228e819bc5c57fcdd3f605916b63b8f7da4,A,0.05420338983050847200,0753112002,2,1
2019-12,08a5b319a8d8eedb11b1b36781c0ed885364024218e45e6c11f84d6341d30736,A,0.01320338983050847600,0758470001,2,1
2019-12,08b80ed682d6adccdb31f1f9fd0160ddc97fb60820ae4a56dcfe44d9cc70921f,A,0.17362711864406777800,0789081002,6,3
2019-12,08d1d5861c4075b0a00508d3594ec604ba7e5773e1ec599e9753aae3ae7eb063,A,0.78115254237288138600,0827526001,12,4
2019-12,08d34196c0d3838ab70571dde8ed2e191b90fc5a492ecb06332f24b398c49034,A,0.66966101694915244800,0821242001,12,4
2019-12,08d5c6f7f8b3583393e8551cf5443132468a0b482c38e6b26996172a722426cb,A,0.07793220338983050700,0792939001,2,2
2019-12,08dc704fc579b154838922bc9b3a7e34a7da76ee7ed82c21969532b5972b3241,A,0.00589830508474576200,0733067002,2,2
2019-12,08f53981070f583c7b6a886e4bbc73c32f1c39e37631ba4748da8783e9a6b094,A,0.01693220338983050800,0757903003,1,1
2019-12,08f59d89dd12e03325f019844e87461a48832464ad51394c669e48f6013690af,A,0.06045762711864406400,0781758058,3,2
2019-12,0908ead6b125e9a6e332f9c6867dbdd5b395721e13317bfff375a87de79a1c57,A,0.11171186440677965900,0729928016,9,3
2019-12,090b58a34e9609f3946a03833863da750001fb3fd64580eb1213f4002f4c9993,R,0.08296610169491525100,0715624001,5,2
2019-12,090c6d797042298272fe3847a1114d92f64aa49d0864b17dc652971d419d3f1a,A,0.08977966101694914200,0818528003,3,3
2019-12,094b88ae8abe27be07a16f304d25605dbaf16bb711b9bf3ca7be5159669f12ac,A,0.09620338983050847400,0399223029,5,3
2019-12,09573e8e426e1870eb4e8d5cdfa51cb7e816d5f6dcf014ae6151575b82b8b632,A,0.01015254237288135700,0399256037,1,1
2019-12,0965b2da7bcf6efa2f8024ea650a4f25d574d22e0933e3b56d515e999fa990f9,S,0.05250847457627118800,0779324007,2,2
2019-12,097a69d62edc7716c700582d58bdededae0a914175cb4af0d01da4c5eb11f869,A,0.08015254237288136000,0799979001,5,2
2019-12,09b6ac40298aab80915ce32e8b8455bd5bfd330ec3bbd60107f7790b4535e3e1,R,0.13383050847457625430,0800800001,5,2
2019-12,09bca14258b7e9b9ee968adffe54d45c1e370e8ed79a228cb36d37a9718cefa7,A,0.36684745762711865000,0785515002,16,3
2019-12,09c79b7b7b3d18e8309affa23af25145e875e71087845c1f81574f541df6945f,A,0.24393220338983048300,0693944001,8,3
2019-12,09cfac7236d4f661fb1ae7b69a04570d7706395ce8db582b729440f70adcabcb,R,0.14401694915254237200,0806916003,3,1
2019-12,09d45051866b73dd3960d29073b711d86f0846346766d516a033e75b1e468c1c,A,0.06772881355932202800,0736530007,4,2
2019-12,09e8482d7564579983ce0c2a9f4e96221e4ed4422f0e1906472b4e1211214253,A,0.02540677966101694700,0842286001,1,1
2019-12,09eb1598abe8b82cc5fbc0ce6a5ca83481d13fa0e0c1170af4a4de96afaa8df4,A,0.08132203389830507200,0785058002,2,2
2019-12,0a02194260abd05167d72a552bfb86b28aa8c0e3e716b4fb2e88eb9f466d10b7,S,0.17954237288135592600,0809961001,7,4
2019-12,0a03de01a22f0788e2bbf4480e8d5aa9173a41c0cae6670ad92d325dde9af70c,A,0.96742372881355929700,0831218001,23,4
2019-12,0a0d89eca4aa7acc9f782ac7e74790bdbb2a0b43e2479825cb926858cc939dca,A,0.08130508474576271900,0647338001,3,3
2019-12,0a0eb591d1c70f83815b45b416f8403e660b23fcc17f56abd29c1ced10e4079b,A,0.29808474576271184600,0399087021,13,5
2019-12,0a21608bbc478138549199986aad61fd14f80e9dbc72b3affd1f869f27430190,A,0.21140677966101694700,0818834001,7,3
2019-12,0a25434ec3a522ad19bc44f9a78e1c5ba878e4dd7cd33779ae3fe2c1d8abe414,A,0.05589830508474576200,0706016001,2,1
2019-12,0a3960101f613f76fa55e95f9ff36eab5f4c8eb7ba36228dc141bf6aa5c5f22b,A,0.39511864406779659700,0839332002,12,5
2019-12,0a3ae5a59a6af29784bb56c13d5153d87d047806bb0662450d7d1d323fce485b,A,0.05249152542372881200,0746869002,3,2
2019-12,0a46d08205b78fadf2b4153d39734b29bde2ce1984d12254880553007fdd7fce,S,0.08972881355932203000,0804664004,6,4
2019-12,0a52ca196b09efb2b6cf4afa2ae7c48d6fe0793545e54158470d5c898e27ef77,A,0.02286440677966101700,0761296011,1,1
2019-12,0a56e709c90347032235c88bd714fe618dcc07cf171bd535f273e03f687b7418,A,0.20752542372881353100,0639965003,6,3
2019-12,0a663d796d716a2b1e8b54f10277f8cc9357ff9f290fea4a2657beb337f86875,S,0.13554237288135594000,0732842001,3,2
2019-12,0a6baafc2ba4fddeead7dc308833d51ff040682826637ad7cac8d48a0508b961,S,0.00845762711864406700,0733100005,1,1
2019-12,0a6c305423b2bf3d94deb76283000814462665f3346406d6834729358a200275,A,0.15754237288135591500,0762205003,5,4
2019-12,0a7aed031451061466162a01de3659286bed9a6efd14068daed97dcd6147a480,S,0.06772881355932202800,0547780003,4,2
2019-12,0aa790af2cb68361e4a57deed949ab7e70160a92c5365ac09f890770a3238f99,A,0.11562711864406780600,0831686001,3,1
2019-12,0aa84e53b1d3b74de0d936e9f75d7ac6d92a6287277296d88dc1dd549991a8e7,A,0.06096610169491525100,0505882006,4,3
