part_date,customer_id,customer_group_by_age,transaction_amount,most_exp_article_id,number_of_articles,number_of_product_groups
2019-12,006c16af4c555a4c79b8ce953b3fe426c037638b47aeed48d2b3761fc450716a,A,0.18296610169491523700,0741040001,5,3
2019-12,006c70258ad396da4d1adf4ab444e705503ec2e0674987638ff598b26b77f08b,A,0.02367796610169491430,0309864002,4,2
2019-12,006d0e7b481b3c71a16b88e946d55ad0cd4d07882b10b2cc66885f82a41e52d1,A,0.07010169491525424100,0830100002,4,2
2019-12,0074bfa48d90aed1f25b91c22184ff75021405719c42c626cc41bd01a172a545,A,0.10245762711864406100,0828830001,3,2
2019-12,00758087d42362242f455ee773f69da8f8b0a22f0779113a8eb66e4b25dea04f,A,0.08998305084745763000,0829187001,1,1
2019-12,0075a253f087fd63404c5a3721417347ca4af2b24c0f0fd26beddc8e873b1414,A,0.17532203389830506700,0828114002,6,2
2019-12,0075a629176bbe0f07a379aafb9bc34aec1634aaefbf7aecfdc80a8acbd2ad2f,S,0.03388135593220338600,0812683016,1,1
2019-12,0075ed4f72a55663c93dfdc91dffbec71b71b0123d0249b2d77e810a837649e3,A,0.25077966101694915300,0799742003,4,1
2019-12,0077eaefcf8450471f5d0ab8b806c75dfcf53062f444f48f4efcc09ef89e08f1,A,0.21479661016949152560,0821031002,8,4
2019-12,007812fa043258faf080455bfc01472ceb02ebebc37c9cdee52d43c2ab6e6a50,A,0.04572881355932203000,0562245089,2,2
2019-12,00798566239cb55a329e020fc26201d421d719fa864de252dc56a788e2bb52ba,A,0.18754237288135592900,0772829002,5,3
2019-12,0079ced4af165b1727d94eba5d25871a05891932197c5562b9901e6629907fe2,A,0.06098305084745762000,0788632004,2,1
2019-12,007b908b29c41ae27147d5e1967f5b1abdd6afdefbe9b3c68a579b73c6550fc1,S,0.26684745762711866300,0687704030,7,2
2019-12,00814b6e40bfdf36f36cbeb8290909a65ce51433f34a4295358c2b9750bb3071,R,0.08281355932203390800,0763276003,5,2
2019-12,00819d8c6ed0b0ec358f23b6e9ec01e9e9f43d3f8354b48e11232b65f825c46b,A,0.07793220338983049200,0721266002,2,1
2019-12,00833cee1d52b0b734a93d1552b62e2cd3b3806ce59e2e9d522b5ef0c492be94,A,0.25367796610169489240,0559633019,14,5
2019-12,0083ee250b3845008465de0e938d0ed2ae4f5bfde8b56ee9b59e6619d899e332,A,0.65681355932203390800,0687704027,18,3
2019-12,0084bd3ff9a06a939104c4d024d3d9761c62cad1daad4632cdfe9295b6630080,A,0.02540677966101694700,0600886011,1,1
2019-12,0088e05e05e77f487258f37671ce3a470ef2573d711ca09960ecf8f767b88360,S,0.13888135593220339000,0534357015,6,2
2019-12,008d2890c1aabc017ffbcef1d33b50828e93a6dc65e50c32d978c54da24192bf,A,0.08133898305084745000,0832535001,1,1
2019-12,009656178037fcfc96aa475702e9c0ceb3c84ee55897e306e52a8616339a8526,A,0.09098305084745762700,0850594002,8,5
2019-12,00969d7914b80829cf7263f8a0848bc97c7ccc8687ce2966a98db84e173c011e,S,0.05250847457627118300,0812027002,2,2
2019-12,00974701740dadeb52dcf3a9c0479aa775f8a5609dc0d4ff57808a687ddab2e8,A,0.03049152542372881000,0792655001,1,1
2019-12,0098eba6634c3b72e4f56996207a9a02d14c61c11acff6e09eed740a5f290bcd,A,0.08977966101694914200,0578476001,3,2
2019-12,009cbdac7e4aaa98e134b35047ae839839f0ee084c5caf56d1f7579826ac2877,A,0.02710169491525423600,0777070009,1,1
2019-12,009df37a9c0ec5e40eb0596653fbf5c601b98f665414d32a5136427f48e3f64e,A,0.14179661016949153000,0469562067,4,2
2019-12,00a00dcd60daf873cab6fbf510f55502fe35417c39a21d2cfccb3098f8f0861f,A,0.03388135593220338600,0562245096,1,1
2019-12,00a28e498cd0a67ee75c1ae621c8fbe5a2dc1f0278a5c6b4dd4e7490e8c42ed1,R,0.03388135593220338600,0837576001,1,1
2019-12,00a4f2c8cc87ffb0ea7db47b4b0b247b9ef11033c8d976f374f709a6fb80f1b9,S,0.01533898305084745800,0678086002,2,2
2019-12,00a69bed783860d6d82da6f451b20892f7e1355c241c0b1e7e5fe71f5eee7efb,A,0.29311864406779660700,0727808002,6,2
2019-12,00a6a0e45913d13dc611f6d81b1b8b8de4906fa9e0a1880f4a0f95b0b49ba48b,A,0.14020338983050846700,0704756001,8,2
2019-12,00a92182e943f438608bc3d470cbd185330d938a61874bf55131fd1669794043,A,0.24738983050847455200,0748595001,6,3
2019-12,00aa796ee30bb1fe4abb9dc47d203a89dab8dbd929b3f4c842bd7ae9bb83bb06,A,0.04405084745762711400,0623115008,1,1
2019-12,00ad144995f7c8b639a5a4f1c2ddf41cbe7bb88d92e8afb2303681370aeb6beb,A,0.26176271186440675800,0658298001,11,3
2019-12,00ae0902305060da3e462421478dae331f878090e32d1ae9a3737bff66c72fdb,A,0.60293220338983048900,0623115001,17,4
2019-12,00ae64fa5ca55500c32aea0a98f2703a690e3e8fd3aa40745a3c7912fbf6d884,S,0.08637288135593220100,0744272002,4,2
2019-12,00af3534763169bf411199b71c4dadb4363fd5c477cebe9dd82daf02b5f2881e,A,0.40323728813559320800,0801636002,9,4
2019-12,00af6535b3f2bab31e311eaf646542dd37ee16241ddb7068abc8a8808bf29c9c,A,0.22754237288135592700,0701135018,15,5
2019-12,00b00d5f02e024aafc2ba260a605f9fd320db0d2a35f9ce70faf9a384574cedf,A,0.05081355932203389400,0713380023,2,1
2019-12,00b098f76ec328597127d8859732e7ab9460c1e9c0ac0ac9b1c39d3151ea3d9b,A,0.01015254237288135700,0763282007,1,1
2019-12,00b0f7ea93a39e30a0027e4088c18027067985c45a4e8b60a1703ca637f00bce,A,0.34727118644067793100,0767377002,11,1
2019-12,00b1cf752f2e2fda0da70a46a0ef228e43ea5a95baaec828d7abb4792315f602,R,0.10588135593220338200,0813145001,3,2
2019-12,00b2bc16da77df06542cd9af0f2499f02ed32b8aaf9fa8b84813bb389c469916,A,0.03391525423728813610,0700791001,10,6
2019-12,00b2eed20fb29cf7c33e5bf4f0d2d30b8b8ccf5ca530b578117f66ba2c59d63c,A,0.36803389830508478000,0824087003,6,2
2019-12,00b4b5c32618b3c43a1c2face5274b454f72ef4eb9219ee591b8dc1a3e9a0f17,A,0.05083050847457626400,0783244005,1,1
2019-12,00b6b8dadd374c6e4dbbe7c80ee83326f3122e718e66ddf3d69f973e6b5867bb,A,0.13888135593220337730,0763280008,6,3
2019-12,00b7f15d4406e6b026a60fbade5f6c60fedde589744ac4942d50ec469e4ace00,A,0.03723728813559321900,0746013001,3,3
2019-12,00b85be00378220968ddaa1a64fe051b29b8abded090ec374c5fe56c13b55a65,A,0.17955932203389829600,0706016006,6,2
2019-12,00bc731b02ce0d5a03b107e82becb42c9a5a4bda8f7e448c55abd975ac8e7c0c,S,0.32777966101694912100,0831568001,11,2
2019-12,00bdae21e55ad6cb88b28f7087a1ee40f22f8b42359f93bcc319b390a2ab8993,A,0.06776271186440677200,0750422037,2,1
2019-12,00c0bfa8ddc2e6db480ecece20de010334b7ae1ece6a19c9de34c8b3acaad5f6,S,0.37274576271186442800,0829439002,8,4
2019-12,00c18397cab24064d4ec90861f8e2e45388af2ab14d9f4a7a5cecd9596e5ec39,A,0.03894915254237288400,0426199027,2,1
2019-12,00c5aa796e198accf84c67d156c1bd592278fb7fa876b51d57b57ede8d304f32,A,0.05083050847457626400,0824752001,1,1
2019-12,00c5e4d6a03a584514e889c0e0f947ca36551f8ceafb58de5bb265d7db0c5986,A,0.22872881355932201000,0693944001,5,4
2019-12,00c7192ef5a9dc567f2ad433a58391ae746ac3ddda045a57fbf5abe33c1f2afc,A,0.03045762711864406500,0573085033,3,2
2019-12,00c81eb1d35bdebb768ee39453c10ac98693c2494d7bf51623ca50d17396f4fc,A,0.08232203389830507500,0753737014,3,2
2019-12,00cbe1ce07426be65348a535760ba1ece768bd4a65f1a677a6bf0c801f0d44d5,A,0.03388135593220338600,0685017008,1,1
2019-12,00ccff67740f49a0ae50d638bae328905b20a606d4a299e205190f99da3033de,A,0.03047457627118644300,0770352002,2,2
2019-12,00cdb4e63fd6e2c080e4022c107976db9f195cb558c24fac383d3d10ee11213c,A,0.04062711864406779600,0373506001,4,2
2019-12,00ceb64be8a73a79c9b7226af52c9fe8bf6a6af75fafd8f7cdbddee3d7a1900b,A,0.08308474576271186200,0822180001,3,2
2019-12,00cff4258b1079b715a20c4e781105a807df33d918691d25857c552c5162217b,A,0.01523728813559322000,0399223035,1,1
2019-12,00d40c65c316c02eac7fb0c628afbf57d616eed4b08f69ecfc115ca643a308af,A,0.05842372881355932000,0793012001,3,2
2019-12,00d4f8759e569b9e63a6fecb0c2ed5802174c2c2ad64ceeaf20e3437be7ea197,A,0.04572881355932203800,0448509001,2,2
2019-12,00d78806cd4a112f9ff2e44252007151619ea41258b7afa2beb706b6551d40bf,A,0.01693220338983050800,0759469001,1,1
2019-12,00d7fb3d5d421d5571f9442c2a40fb1d88e0f1a0c2c1be199381a3e06c63bff1,A,0.06947457627118644000,0768932001,1,1
2019-12,00da09d176ae4a2ee2b7b5386e36d8916082030f56c79b1a0b906ef109251724,A,0.06777966101694916000,0827637001,1,1
2019-12,00de181f0286552866ff63d431c244308f3484bad2f5bebb96ad42069d18e9a2,A,0.04403389830508475200,0812807002,2,1
2019-12,00e82cc4226f216ff806d6d7e4ced929f400e2152817f19e61758333f88d5812,R,0.07793220338983050200,0724773005,2,2
2019-12,00e8394effc4b712528e298e2956e8d549d524f6a8a799bd50a54472f1e3c51d,A,0.10450847457627117700,0812167004,4,2
2019-12,00e92e1b94a1e43f36b11731c4115e5cf3d3b11b1d31eb8748f36fa6eba1b621,A,0.01693220338983050800,0685813003,1,1
2019-12,00e9e39525c6bafd07fb673f98ce6bbb266930b5a424f5fb30b012c30c2d479b,S,0.05927118644067796100,0736983002,3,2
2019-12,00ead79936275fbd3c9cf7863d2eb1b11e553789c48149fec39eb4086cb64642,A,0.12583050847457625800,0635164009,5,2
2019-12,00ed9df7054523258157ca1bb6df4b76cef43fee2e24eeda2d7ec68c5096906c,S,0.02572881355932203200,0742086002,2,2
2019-12,00f1c3895749444bd89d21b2892f26e87efbe93464d068359803b8e6570f2c14,A,0.06776271186440677200,0843555006,2,1
2019-12,00f543e7d64099ac9f21532bf7260b2f4ef37440ee022235603cb75d37a37db9,A,0.03388135593220338600,0811783001,1,1
2019-12,00f717bcf927cf22eba51a2796a50c02aa746446f4f086b1a019e6954fe7dc5a,A,0.84722033898305082700,0805939002,14,3
2019-12,00f7b7feda6810b83c34073f2651b566846ad6c30f764987c61bc8ca8f4b5080,A,0.34167796610169488400,0824752001,14,5
2019-12,00fb0bee7b78e16bd37587e47a124f86e2aad252a34bb1706f8268f9d75c9e33,A,0.16262711864406778600,0714927002,9,3
2019-12,00fbd0ccc0d46aa6f475239f628183920044c8c2c52d1f2142842c08a83e8348,S,0.01015254237288135700,0824575002,1,1
2019-12,00fe7d26e4cf27f8d96b28acdbe7062af340699d4ee4bc75598b6d1ffa91ec74,A,0.13196610169491525700,0721268001,4,2
2019-12,01003dacc8c79a94d014f4a298d643a50003464a7ad72e37ca75533d6166f80a,A,0.04233898305084745500,0673677002,2,1
2019-12,0100615e687801c2574939ccf76dfd03b285ddb955e328bb3aa1ad7acc305fd1,A,0.04571186440677966200,0766523003,3,2
2019-12,0104a961a1b2bcb4007883d657c2d36354f9c9c11b947a056248922b527f760f,A,0.20923728813559319500,0842680001,5,1
2019-12,0104bae27be3a38f79c6d8ba4cad02cf76da383a4360e94b7d98c12511fb8821,A,0.26264406779661018400,0779782001,4,1
2019-12,0104c49b082e0ae3de2a8c91e840dba408c78ed28eaf0e0721e51df203bea575,A,0.10164406779661017300,0827637001,3,1
2019-12,0104e6e728a5dfeb77028ecb85bbff2a47268c034d4c14e90f52d7d473f919b9,A,0.03369491525423729000,0591334039,2,1
2019-12,010589937f630fdd9ad246007313e0eba3ad76760ee97147a14421eee69c1b61,A,0.11013559322033897400,0799507001,2,1
2019-12,010642de986fb48035b3f293758dcb471832ff74c7cd7ed5270ca741f22561da,A,0.06354237288135593000,0798620001,1,1
2019-12,010916727c58a285daa8a76578668137862b1d0d8b3ff2b418aba64fa0eb3843,R,0.26261016949152542500,0827349002,6,4
2019-12,0109ad0b5a76924a1b58be677409bb601cc8bead9a87b8ce5b08a4a1f5bc71ef,A,0.31515254237288134000,0789094001,6,4
2019-12,010ad6869ee2ab70198b30b91450796a35aa7dc8a173a437e14a517d4297b951,S,0.08805084745762711800,0633977001,5,2
2019-12,010c3d953ce2cfe5fba49dffcc2aa46c6ce7f421925a1f114b4b71bab35ca063,R,0.05930508474576271000,0777435004,1,1
2019-12,010fbf0989f69b6d5904bc37b97b554c4988bda8bbc382b38ff104aeb3b98d1a,A,0.12874576271186439200,0812683016,4,1
2019-12,01117d3853984b844146a3f2b6c177787be921eea488633f8282a784fa6f1ffc,A,0.08471186440677966800,0800801001,2,2
2019-12,011226f0f43187e2b57ac3c9ab665a089712c92c9c9b790c672479c1fed66cb3,A,0.05310169491525423600,0752814016,4,2
2019-12,011ae01445b258d3d31bdef655f85f8c3e7adb2fba09fbe8bf22b9d318d1a9fe,A,0.16325423728813558600,0691072014,8,1
2019-12,011fc4c3387f8c6eba0e7062aa47750b65d4dc2d5d61484dc5cd177b1e6c0127,A,0.23798305084745761000,0792753001,9,5
2019-12,011fe69c2a78887ea27ef2bc2417ce844fac27cf121cdda3ae9cb46824a25b4d,A,0.11515254237288134400,0757303012,6,2
2019-12,0120518232b04002da2a40ed311dc6cf0a67d5d3f374e4aafc0840f8aca56fb8,A,0.12706779661016947500,0693246011,3,1
2019-12,012664a67e95b6a80923b733cef61c6beb876d6bbdcc51d6a4a14e870fea7820,A,0.01371186440677966000,0241412052,1,1
2019-12,012770f5d1dd15089e4cb91af08d97abf7ec4310658b99e8e7f07a70cf5dc9a3,A,0.02030508474576271400,0678687001,2,2
2019-12,0127ac3d54d148e1b6f60019053bb1ec28877aac9975bd3c65a87d6ea26a78e7,A,0.00845762711864406700,0548613029,1,1
2019-12,0127ddf589e0c65c357a5a93f3fe9f44d3bdbf372125ab811755b22e40354d2a,A,0.07281355932203389400,0564313003,4,3
2019-12,012953ca64b69c4c0c0794ac45f814ab24cc99acfec5d9f19ebffdc54aea2c3a,A,0.22533898305084742700,0788264001,5,2
2019-12,01296aaa10a4b70b2dbbf93245bf58f0af233ce40b8b640a3e5e39e4477753e0,A,0.17074576271186438900,0806947001,6,3
2019-12,01297f5356074626a4bde749cc9ac3c0f4b98b7e14f906c7ec4f2073a531c95e,A,0.05250847457627118300,0820563007,2,1
2019-12,012a71bf4f614c1163c523885eba6f2f7992d8be928ec3b0f441c6d1004437c2,A,0.01015254237288135700,0701050001,1,1
2019-12,012bbea7210a8dfa05b98ef7f3290c3a16e04b23b657b97636b819811a6ab6f0,A,0.39862711864406779800,0766678002,21,3
2019-12,012d4bbaeda230430cb342f06d450d9297c239b4157d11322d055b00ba024ca2,A,0.05083050847457626400,0682509001,1,1
2019-12,0130fa846141d8d21422187219af10b41cbb0b8daba88792742c0b68c12255c0,A,0.03049152542372881000,0796786007,1,1
2019-12,013252494fa522dae389d7a45faaa44825fe5970543831c4a5c0aaaaa306e6c6,S,0.07115254237288136300,0822090001,2,2
2019-12,0135b77ad828988bb60140130e435a742df447ecc1aa6e930895696e2ba7780c,A,0.32999999999999998700,0785226002,10,4
2019-12,0136ba0f7a11565a5e75624586e80f506a39bcc239eefc340c8475af6b6a44d6,R,0.17155932203389829600,0797088008,8,4
2019-12,01389203e86e80e14d1a647ff4d511ee6caf1cc072609c7a2f954d2a31930451,A,0.23720338983050847800,0852910001,5,1
2019-12,0139cdd326cd0f68d65a4ac48430f44a9b20299611be14f6c5e0a6cd9616783f,A,0.12669491525423727800,0772761001,5,3
2019-12,013d1672e788f634252aeb71b2ffc788bc821f1ade8a1255f7d5bf1650a4a48e,A,0.13554237288135591400,0740519002,3,1
2019-12,013d48a21d20848e8793b67a0da87d36fc92d7e0ebbaed4d6ad13e1562b003eb,A,0.02540677966101694700,0789309002,1,1
2019-12,013dd747ff807d8e9587f4e27f1200b51df4bdd1275d49dbb542fd8aa3c495cf,A,0.01676271186440678200,0622963008,1,1
2019-12,013fb63c57e96d3e08cdb96a79610962d5b868e96a6f8f6017ec8ff125319a1a,A,0.06098305084745762000,0835247001,2,1
2019-12,014053111e6fee07eefc3a5b87b0b692f4fa3fa7c951772aedde77c20c332c5c,A,0.02301694915254237200,0608776020,2,1
2019-12,014893959058be8f7fbde922b576085ab0019ca14b0ac96d272e241534e4041a,S,0.03388135593220338600,0573085004,1,1
2019-12,014aae37fa5fb977873a89736c0108246b493b5e6538f4fadde81c59b7cd9e9d,A,0.07620338983050847100,0764581001,4,1
2019-12,014ab0655d5c7f9325b0e27f379a5ac88abb7794bb17e5da4629252946952cd8,A,0.19479661016949151600,0399087030,7,2
2019-12,014c6f6087f2353d9a7fa8b32f02279ed6f5cdee39cbd2a41d257037ff648775,A,0.04911864406779660600,0818894001,2,1
2019-12,014fc30519ba84643598f805bb48df3c261268deb9c7a84eda7143267374235a,A,0.10671186440677966000,0770345004,4,2
2019-12,01509979538ef1eebf5af8c7edd8bfb02e117674feabc986455da7afcaa79a88,A,0.08666101694915254100,0812807002,7,3
2019-12,0152964ef19824d631d28ee3327a010fbfc528cdaf5bf063db6395b84a755a30,A,0.09991525423728813500,0802909002,5,1
2019-12,015500d34b8fcdba18e44851cd3a9069d0b61298a83617e12d66ab2283946f6d,A,0.06305084745762711300,0674606049,3,2
2019-12,01553f77551589d0423bd6aeb99bb7211d8262b0b1742c55a182449ed9e6b0b3,A,0.01015254237288135700,0297067002,1,1
2019-12,0157af16909154c3c882e683c34ee916ead090182acf46bf61b24c6ce9b28671,A,0.02199999999999999800,0742745008,2,1
2019-12,0157cebe695531af3ed87c1e0714d144be2a41c23cf80453e2326245b8d76a90,A,0.03893220338983051200,0111593001,4,2
2019-12,015a12ff36ddce0c8cd5198632be9c3b38b8ef0e91862bf5e42727cb4504e7b7,A,0.12186440677966102000,0734569003,10,2
2019-12,0160dfb4b13b880e26b9fc6ae17ff13cfa0a483e9e5fdba6b5b800aa343969d4,A,0.07793220338983050000,0827349001,2,2
2019-12,016150737a20a2cf79c1d2c9f2d65be26ade59304a1ebdc39792f20622e4738f,R,0.01523728813559322000,0784485001,1,1
2019-12,01631f0c6d679888391770355ddcf3ba07cd77e7fb5765f31bbec7dcb271036b,A,0.11261016949152541500,0562245088,6,3
2019-12,0163e73aacd59c3143f497dfef84d9d7700d546f69adf76183ad5e5721879c22,A,0.03076271186440677800,0679285018,5,1
2019-12,01643735c252ff89818a3e1e5518563d37ab039cba698a11defbbbc884da1467,A,0.03388135593220338600,0693243016,1,1
2019-12,0164c5d100cfbb15a4472791eacf0f9ecb45d1b0f565c789a2df4570a62f6551,A,0.13416949152542372200,0846087001,4,3
2019-12,0164d364c142a8f0c1f8992aa584e9dd1c3fb58f56f1efd4aa63657c43902a5b,A,0.08132203389830509100,0824774001,2,2
2019-12,0169c4acf7a665c7a0ca37e528cf7d7d2070dde858c54e34a7f72d41a02cea99,A,0.19425423728813558300,0846581001,10,5
2019-12,016f2a6ae3e6d4337306fe981d60f0b7c4a8f47a6075c579a7b06379e256eb7c,R,0.01218644067796610100,0608776020,1,1
2019-12,0171b468ea7f1b5d5246c2220b915f8c4948c2e512d7258363216037c1781e0c,A,0.14693220338983049900,0826500001,6,3
2019-12,0177faddd644e3f213643a0ab22097c831df2f5876ffb095e2a0ec464382ca9b,A,0.14018644067796610800,0840873001,4,2
2019-12,0178139dee3efde0416d5407f7b1fab439d10e5a017c22ac1a02a7c439ed88e2,A,0.11861016949152542000,0769070004,2,1
2019-12,017997ded02e4c0f4db4e05c010a367ffb5502de314f1853444a7ae3756b7226,S,0.12369491525423729600,0781548002,2,1
2019-12,0179a5a47ab15b9e3f7e81676d84f026cf646f64be93f1f8b878036189755e5c,A,0.09588135593220338200,0804070001,4,3
2019-12,017b971711c8fadc4ec77478045ef796c70883821cbe8c95d7e75e93cc0c8eba,A,0.02196610169491525390,0842976002,6,1
2019-12,017cc3b4a5762774da7dc9130c6be6b6ebb6f28a8e7d25fee71f89ca47473c96,A,0.13718644067796609100,0722475007,6,1
2019-12,017ee418b52478175f004adb6ac922014ecedac55a57b77dc937c9acb4b52dda,A,0.13018644067796610250,0793108003,7,3
2019-12,018006e821af80fa6c71dc7628e32e99a5da57610dac20b1570e036fd6b1d98b,A,0.09145762711864406100,0562245096,4,3
2019-12,01800b45476b1525bc730d5d99e81705d2b48b3837cc638a719102385506aef8,A,0.08471186440677965000,0805000003,2,2
2019-12,018273556ecd4cae7cc5516455f3360db646b827158b10c1ef873ee8e74b50be,A,0.10335593220338983500,0852910001,2,1
2019-12,0184b9988b214295cd7e9b4a1eda23fefe3c0b0480e3e4c73cecc67114fa86b9,A,0.02538983050847457930,0791131001,2,2
2019-12,0184bae46ea3403712c26dd81a75eb5fe5792b4ea2580ffe52c61edda51c4c1a,A,0.04827118644067796400,0798827003,2,1
2019-12,01851eb447675d3d13b093e7c313638a00896d878a130c10aa3dafd3ac73ed60,R,0.02540677966101694700,0573085043,1,1
2019-12,01860ffd7393b4b88cf57d263ade4b6d2f0dc0dc2a34e39e76348e150f332a18,A,0.02201694915254237600,0763484001,1,1
